Sales_Rep_ID,Sales_Rep_Name,Customer_ID,Loan_Customer,Application_Date,Approved_Date,Approval Status,Product_Type,Customer_Income_Level,Customer_Credit_Score,Customer_Credit_Score_Rating,Loan_Amount,Loan_Interest_Rate,Loan_Interest_Amount,Customer_Acquisition_Cost,Loan_Processed,Loan_Processed_Date,Expected_Repayment_Date,Actual_Repayment_Date,Repayment_Difference_Days,Repayment_Status,Had_Pre-Application_Call
11,Kemi Adebanjo,797,Elvis O'Leagham,2025-01-26 18:20:41.255,2025-01-28 18:20:41.255,Approved,Personal Loan,High,Excellent,4,5195,0.005193696382208066,26.981252705570903,9.443438446949814,True,2025-02-02 18:20:41.255,2025-03-04 18:20:41.255,2025-02-28 18:20:41.255,-4.0,Early,True
17,Rasheed Lawal,798,Bevvy Siegertsz,2024-12-12 18:20:41.255,2024-12-14 18:20:41.255,Approved,Mortgage,Low,Good,3,15840,0.01583602515768542,250.84263849773706,87.79492347420796,True,2024-12-19 18:20:41.255,2025-01-18 18:20:41.255,2025-01-14 18:20:41.255,-4.0,Early,True
2,Chioma Nwosu,799,Rudd Strangeways,2025-02-11 18:20:41.255,2025-02-13 18:20:41.255,Approved,Mortgage,Low,Fair,2,50405,0.050392351519768536,2540.026478353933,889.0092674238764,False,,,,,,True
6,Funke Adeyemi,800,Frederik Duckett,2024-10-29 18:20:41.255,2024-10-31 18:20:41.255,Approved,Mortgage,Medium,Fair,2,17287,0.017282662051824993,298.76537888989867,104.56788261146453,True,2024-11-05 18:20:41.255,2024-12-05 18:20:41.255,2024-12-01 18:20:41.255,-4.0,Early,True
9,Ibrahim Danjuma,801,Anthea Guesford,2024-12-22 18:20:41.255,2024-12-24 18:20:41.255,Approved,Mortgage,Medium,Good,3,56749,0.056734759575346586,3219.6408711413433,1126.87430489947,True,2024-12-29 18:20:41.255,2025-01-28 18:20:41.255,2025-01-24 18:20:41.255,-4.0,Early,True
19,Felix Odion,802,Francklin Ubanks,2024-04-06 18:20:41.255,2024-04-08 18:20:41.255,Approved,Mortgage,Medium,Fair,2,51683,0.05167003082226361,2670.46220298705,934.6617710454675,True,2024-04-13 18:20:41.255,2024-05-13 18:20:41.255,2024-05-09 18:20:41.255,-4.0,Early,True
14,Zainab Suleiman,803,Norma Batrim,2024-03-15 18:20:41.255,2024-03-17 18:20:41.255,Approved,Auto Loan,High,Fair,2,53563,0.053549559060675773,2868.2750319669763,1003.8962611884416,True,2024-03-22 18:20:41.255,2024-04-21 18:20:41.255,2024-04-17 18:20:41.255,-4.0,Early,False
4,Aisha Mohammed,804,Gregg Townsend,2024-09-15 18:20:41.255,2024-09-17 18:20:41.255,Approved,Personal Loan,High,Fair,2,5245,0.005243683835357326,27.503121716449172,9.62609260075721,True,2024-09-22 18:20:41.255,2024-10-22 18:20:41.255,2024-10-18 18:20:41.255,-4.0,Early,True
3,Tunde Balogun,805,Gabrielle Giraudot,2024-11-02 18:20:41.255,2024-11-04 18:20:41.255,Approved,Personal Loan,Medium,Good,3,45609,0.04559755501369157,2079.658886619459,727.8806103168106,True,2024-11-09 18:20:41.255,2024-12-09 18:20:41.255,2024-12-05 18:20:41.255,-4.0,Early,True
17,Rasheed Lawal,806,Tootsie Hurt,2024-10-24 18:20:41.255,2024-10-26 18:20:41.255,Approved,Auto Loan,High,Excellent,4,46378,0.04636636204312718,2150.3791388361524,752.6326985926532,True,2024-10-31 18:20:41.255,2024-11-30 18:20:41.255,2024-11-26 18:20:41.255,-4.0,Early,True
18,Amaka Obi,807,Mitch Rains,2025-02-24 18:20:41.255,2025-02-26 18:20:41.255,Approved,Auto Loan,Medium,Good,3,96100,0.09607588495287683,9232.892543971464,3231.512390390012,False,,,,,,True
13,Bola Akinwunmi,808,Kissie Delong,2024-09-14 18:20:41.255,2024-09-16 18:20:41.255,Approved,Mortgage,Medium,Excellent,4,57978,0.057963451173755384,3360.60497215199,1176.2117402531965,False,,,,,,True
1,Emeka Okafor,809,Scott Ommundsen,2024-12-11 18:20:41.255,2024-12-13 18:20:41.255,Approved,Mortgage,High,Fair,2,80908,0.08088769718800581,6544.461804087175,2290.561631430511,False,,,,,,True
19,Felix Odion,810,Cassy Awdry,2024-11-06 18:20:41.255,2024-11-08 18:20:41.255,Approved,Auto Loan,High,Excellent,4,55424,0.05541009206689121,3071.0489427153784,1074.8671299503824,True,2024-11-13 18:20:41.255,2024-12-13 18:20:41.255,2024-12-09 18:20:41.255,-4.0,Early,True
11,Kemi Adebanjo,811,Ira Lamlin,2024-09-24 18:20:41.255,2024-09-26 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,51644,0.05163104060880719,2666.4334612012385,933.2517114204334,True,2024-10-01 18:20:41.255,2024-10-31 18:20:41.255,2024-10-27 18:20:41.255,-4.0,Early,True
12,Yakubu Bello,812,Meridel Rawet,2024-10-26 18:20:41.255,2024-10-28 18:20:41.255,Approved,Personal Loan,Medium,Excellent,4,56408,0.056393845144868636,3181.06401693175,1113.3724059261124,True,2024-11-02 18:20:41.255,2024-12-02 18:20:41.255,2024-11-28 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,813,Dorita Blackburne,2024-09-01 18:20:41.255,2024-09-03 18:20:41.255,Approved,Personal Loan,High,Fair,2,39148,0.039138176317744244,1532.1813264870516,536.263464270468,False,,,,,,True
5,Obinna Eze,814,Harland Spilisy,2025-02-01 18:20:41.255,2025-02-03 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,30402,0.03039437101287577,924.0496675334491,323.41738363670714,True,2025-02-08 18:20:41.255,2025-03-10 18:20:41.255,2025-03-06 18:20:41.255,-4.0,Early,True
16,Chika Umeh,815,Quint Popov,2024-08-16 18:20:41.255,2024-08-18 18:20:41.255,Approved,Mortgage,Medium,Fair,2,32491,0.03248284680545183,1055.4001755559354,369.3900614445774,True,2024-08-23 18:20:41.255,2024-09-22 18:20:41.255,2024-09-18 18:20:41.255,-4.0,Early,True
11,Kemi Adebanjo,816,Bertram Linn,2025-01-21 18:20:41.255,2025-01-23 18:20:41.255,Approved,Mortgage,Low,Good,3,16281,0.01627691449446189,265.0044448843341,92.75155570951692,True,2025-01-28 18:20:41.255,2025-02-27 18:20:41.255,2025-02-23 18:20:41.255,-4.0,Early,True
9,Ibrahim Danjuma,817,Ailyn Carberry,2024-04-09 18:20:41.255,2024-04-11 18:20:41.255,Approved,Mortgage,Low,Fair,2,12978,0.012974743339421805,168.38621905901618,58.93517667065566,False,,,,,,True
6,Funke Adeyemi,818,Nina Murcutt,2024-07-10 18:20:41.255,2024-07-12 18:20:41.255,Approved,Auto Loan,Medium,Good,3,27875,0.027868005130712192,776.8206430186024,271.88722505651083,True,2024-07-17 18:20:41.255,2024-08-16 18:20:41.255,2024-08-12 18:20:41.255,-4.0,Early,True
7,Segun Oladipo,819,Henrietta Seater,2024-08-02 18:20:41.255,2024-08-04 18:20:41.255,Approved,Auto Loan,Low,Fair,2,33566,0.03355757704816091,1126.3936311985692,394.2377709194992,True,2024-08-09 18:20:41.255,2024-09-08 18:20:41.255,2024-09-04 18:20:41.255,-4.0,Early,True
11,Kemi Adebanjo,820,Jorrie Hanhardt,2024-10-09 18:20:41.255,2024-10-11 18:20:41.255,Approved,Mortgage,Medium,Fair,2,11456,0.011453125265558344,131.20700304223638,45.92245106478273,True,2024-10-16 18:20:41.255,2024-11-15 18:20:41.255,2024-11-11 18:20:41.255,-4.0,Early,True
2,Chioma Nwosu,821,Carter Kaesmakers,2024-11-22 18:20:41.255,2024-11-24 18:20:41.255,Approved,Auto Loan,Low,Fair,2,62799,0.062783241406407,3942.7247770809527,1379.9536719783334,True,2024-11-29 18:20:41.255,2024-12-29 18:20:41.255,2024-12-25 18:20:41.255,-4.0,Early,True
14,Zainab Suleiman,822,Lorne Quested,2024-08-06 18:20:41.255,2024-08-08 18:20:41.255,Approved,Mortgage,Low,Excellent,4,11366,0.011363147849889678,129.1535384618461,45.20373846164613,True,2024-08-13 18:20:41.255,2024-09-12 18:20:41.255,2024-09-08 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,823,Nigel Phippard,2024-03-22 18:20:41.255,2024-03-24 18:20:41.255,Approved,Personal Loan,High,Fair,2,98286,0.09826133640456246,9657.713709858826,3380.1997984505892,True,2024-03-29 18:20:41.255,2024-04-28 18:20:41.255,2024-04-24 18:20:41.255,-4.0,Early,True
12,Yakubu Bello,824,Nevsa Washtell,2024-04-30 18:20:41.255,2024-05-02 18:20:41.255,Approved,Auto Loan,High,Good,3,84097,0.08407589694986559,7070.530705792846,2474.685747027496,False,,,,,,True
3,Tunde Balogun,825,Fawnia Bartrum,2024-08-16 18:20:41.255,2024-08-18 18:20:41.255,Approved,Auto Loan,Low,Good,3,83559,0.08353803195397955,6980.354412042577,2443.124044214902,True,2024-08-23 18:20:41.255,2024-09-22 18:20:41.255,2024-09-18 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,826,Ive Chapelhow,2024-09-17 18:20:41.255,2024-09-19 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,16590,0.016585836954924313,275.15903508219435,96.30566227876801,False,,,,,,True
10,Chinedu Opara,827,Coral Dunkirk,2024-12-08 18:20:41.255,2024-12-10 18:20:41.255,Approved,Auto Loan,High,Fair,2,49006,0.048993702580652256,2400.9853886674446,840.3448860336056,True,2024-12-15 18:20:41.255,2025-01-14 18:20:41.255,2025-01-10 18:20:41.255,-4.0,Early,True
6,Funke Adeyemi,828,Lisette Nesbit,2024-05-04 18:20:41.255,2024-05-06 18:20:41.255,Approved,Auto Loan,High,Fair,2,30849,0.030841258844030148,951.421994079486,332.99769792782007,False,,,,,,True
13,Bola Akinwunmi,829,Raffarty Giacomoni,2025-02-12 18:20:41.255,2025-02-14 18:20:41.255,Approved,Auto Loan,Low,Excellent,4,36726,0.036716784087194115,1348.4606123862911,471.9612143352019,True,2025-02-19 18:20:41.255,2025-03-21 18:20:41.255,2025-03-17 18:20:41.255,-4.0,Early,True
6,Funke Adeyemi,830,Caryn Sampey,2024-11-25 18:20:41.255,2024-11-27 18:20:41.255,Approved,Personal Loan,High,Good,3,58190,0.05817539797510825,3385.226408171549,1184.829242860042,True,2024-12-02 18:20:41.255,2025-01-01 18:20:41.255,2024-12-28 18:20:41.255,-4.0,Early,True
16,Chika Umeh,831,Donni Boor,2024-05-23 18:20:41.255,2024-05-25 18:20:41.255,Approved,Mortgage,Low,Fair,2,54079,0.05406542957717613,2923.804366104108,1023.3315281364377,True,2024-05-30 18:20:41.255,2024-06-29 18:20:41.255,2024-06-25 18:20:41.255,-4.0,Early,True
14,Zainab Suleiman,832,Niel Abilowitz,2024-07-14 18:20:41.255,2024-07-16 18:20:41.255,Approved,Personal Loan,Low,Good,3,61735,0.06171950840339075,3810.253851283328,1333.5888479491648,True,2024-07-21 18:20:41.255,2024-08-20 18:20:41.255,2024-08-16 18:20:41.255,-4.0,Early,True
18,Amaka Obi,833,Beverie Bosanko,2024-10-27 18:20:41.255,2024-10-29 18:20:41.255,Approved,Personal Loan,High,Good,3,31179,0.03117117603481526,971.886097589505,340.1601341563267,False,,,,,,True
4,Aisha Mohammed,834,Temp Thebeau,2024-09-16 18:20:41.255,2024-09-18 18:20:41.255,Approved,Auto Loan,Low,Fair,2,8868,0.00886577469055267,78.62168995582108,27.517591484537377,False,,,,,,True
9,Ibrahim Danjuma,835,Cecilia Chipchase,2024-12-23 18:20:41.255,2024-12-25 18:20:41.255,Approved,Personal Loan,Low,Excellent,4,64892,0.064875716195235,4209.914975341189,1473.4702413694163,False,,,,,,True
20,Adewale Ogunleye,836,Gregoor Aronovitz,2024-11-17 18:20:41.255,2024-11-19 18:20:41.255,Approved,Personal Loan,High,Good,3,64703,0.06468676362233079,4185.427666655669,1464.899683329484,False,,,,,,True
19,Felix Odion,837,Ardis Tomlett,2024-10-04 18:20:41.255,2024-10-06 18:20:41.255,Approved,Personal Loan,Medium,Good,3,55304,0.05529012217933299,3057.7649170058316,1070.217720952041,True,2024-10-11 18:20:41.255,2024-11-10 18:20:41.255,2024-11-06 18:20:41.255,-4.0,Early,True
11,Kemi Adebanjo,838,Stesha Morecombe,2024-03-23 18:20:41.255,2024-03-25 18:20:41.255,Approved,Mortgage,High,Fair,2,15844,0.01584002415393736,250.96934269498354,87.83926994324423,True,2024-03-30 18:20:41.255,2024-04-29 18:20:41.255,2024-04-25 18:20:41.255,-4.0,Early,True
5,Obinna Eze,839,Fleurette Whardley,2024-04-04 18:20:41.255,2024-04-06 18:20:41.255,Approved,Auto Loan,High,Fair,2,55138,0.05512416383487745,3039.436145527473,1063.8026509346155,True,2024-04-11 18:20:41.255,2024-05-11 18:20:41.255,2024-05-07 18:20:41.255,-4.0,Early,False
11,Kemi Adebanjo,840,Willis Whyler,2025-02-27 18:20:41.255,2025-03-01 18:20:41.255,Approved,Mortgage,Low,Excellent,4,63076,0.0630601718968539,3977.5834025659565,1392.1541908980846,False,,,,,,True
14,Zainab Suleiman,841,Marc Waddilove,2024-10-07 18:20:41.255,2024-10-09 18:20:41.255,Approved,Auto Loan,High,Fair,2,70530,0.0705123014123455,4973.232618612728,1740.631416514455,False,,,,,,True
15,Gbenga Adesina,842,Phillis Rudwell,2024-11-04 18:20:41.255,2024-11-06 18:20:41.255,Approved,Auto Loan,Medium,Excellent,4,74396,0.07437733128984625,5533.375938639401,1936.6815785237902,False,,,,,,True
17,Rasheed Lawal,843,Darda Kernocke,2024-03-20 18:20:41.255,2024-03-22 18:20:41.255,Approved,Auto Loan,Medium,Good,3,81411,0.08139057096668736,6626.087772968985,2319.1307205391445,False,,,,,,False
9,Ibrahim Danjuma,844,Byran Goodfield,2024-09-28 18:20:41.255,2024-09-30 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,20996,0.020990731326437063,440.7213949298726,154.2524882254554,True,2024-10-05 18:20:41.255,2024-11-04 18:20:41.255,2024-10-31 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,845,Jayson Chilcott,2024-05-21 18:20:41.255,2024-05-23 18:20:41.255,Approved,Mortgage,Medium,Fair,2,71825,0.07180697644891132,5157.536083443056,1805.1376292050693,True,2024-05-28 18:20:41.255,2024-06-27 18:20:41.255,2024-06-23 18:20:41.255,-4.0,Early,True
13,Bola Akinwunmi,846,Teddy Keijser,2024-04-05 18:20:41.255,2024-04-07 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,63356,0.06334010163448975,4012.9754791547325,1404.5414177041564,True,2024-04-12 18:20:41.255,2024-05-12 18:20:41.255,2024-05-08 18:20:41.255,-4.0,Early,True
8,Ngozi Okonkwo,847,Shaun Murphey,2025-03-08 18:20:41.255,2025-03-10 18:20:41.255,Approved,Auto Loan,Low,Excellent,4,21017,0.021011726056759755,441.6034465349198,154.56120628722192,True,2025-03-15 18:20:41.255,2025-04-14 18:20:41.255,2025-04-10 18:20:41.255,-4.0,Early,True
12,Yakubu Bello,848,Wadsworth Hubane,2025-01-23 18:20:41.255,2025-01-25 18:20:41.255,Approved,Personal Loan,Medium,Good,3,42994,0.04298321121398529,1848.0201829340836,646.8070640269292,False,,,,,,True
7,Segun Oladipo,849,Rudolf Brandes,2024-11-05 18:20:41.255,2024-11-07 18:20:41.255,Approved,Personal Loan,High,Good,3,41280,0.04126964132002867,1703.6107936907836,596.2637777917743,True,,,,,,True
9,Ibrahim Danjuma,850,Zachary Matyukon,2025-02-09 18:20:41.255,2025-02-11 18:20:41.255,Approved,Mortgage,Medium,Fair,2,17456,0.017451619643469488,304.6354724964034,106.62241537374118,False,,,,,,True
19,Felix Odion,851,Clemence Vautre,2024-09-14 18:20:41.255,2024-09-16 18:20:41.255,Approved,Auto Loan,High,Good,3,22036,0.022030470351941663,485.4634446753865,169.91220563638527,True,2024-09-21 18:20:41.255,2024-10-21 18:20:41.255,2024-10-17 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,852,Derick Fasler,2024-04-10 18:20:41.255,2024-04-12 18:20:41.255,Approved,Personal Loan,Medium,Excellent,4,97259,0.09723459411687667,9456.939389213308,3309.928786224658,False,,,,,,True
4,Aisha Mohammed,853,Hayden Heersema,2024-06-20 18:20:41.255,2024-06-22 18:20:41.255,Approved,Auto Loan,Low,Fair,2,89672,0.08964949797600802,8039.049782504591,2813.667423876607,True,2024-06-27 18:20:41.255,2024-07-27 18:20:41.255,2024-07-23 18:20:41.255,-4.0,Early,True
7,Segun Oladipo,854,Charis Greaves,2024-03-10 18:20:41.255,2024-03-12 18:20:41.255,Approved,Mortgage,Low,Good,3,95349,0.09532507340657495,9089.150424243515,3181.20264848523,True,2024-03-17 18:20:41.255,2024-04-16 18:20:41.255,2024-04-12 18:20:41.255,-4.0,Early,False
12,Yakubu Bello,855,Chas Carabet,2024-10-03 18:20:41.255,2024-10-05 18:20:41.255,Approved,Mortgage,Medium,Excellent,4,69324,0.06930660404238537,4804.611018634323,1681.613856522013,False,,,,,,True
8,Ngozi Okonkwo,856,Hanan McGreay,2024-08-25 18:20:41.255,2024-08-27 18:20:41.255,Approved,Personal Loan,Medium,Excellent,4,30579,0.030571326597024148,934.8405960104014,327.1942086036405,True,2024-09-01 18:20:41.255,2024-10-01 18:20:41.255,2024-09-27 18:20:41.255,-4.0,Early,True
16,Chika Umeh,857,Mahmud Dobbson,2024-08-19 18:20:41.255,2024-08-21 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,22758,0.02275228917541697,517.7965970541394,181.22880896894878,True,2024-08-26 18:20:41.255,2024-09-25 18:20:41.255,2024-09-21 18:20:41.255,-4.0,Early,True
12,Yakubu Bello,858,Salomone Sleford,2024-07-15 18:20:41.255,2024-07-17 18:20:41.255,Approved,Mortgage,Medium,Fair,2,30365,0.030357380297545315,921.8018527349635,322.6306484572372,True,2024-07-22 18:20:41.255,2024-08-21 18:20:41.255,2024-08-17 18:20:41.255,-4.0,Early,True
3,Tunde Balogun,859,Tome Tyt,2024-06-09 18:20:41.255,2024-06-11 18:20:41.255,Approved,Mortgage,Low,Good,3,98960,0.09893516727301448,9790.624153337512,3426.7184536681293,False,,,,,,True
13,Bola Akinwunmi,860,Koressa Maris,2025-02-09 18:20:41.255,2025-02-11 18:20:41.255,Approved,Personal Loan,Medium,Excellent,4,15431,0.015427127790924478,238.0560089417556,83.31960312961446,True,2025-02-16 18:20:41.255,2025-03-18 18:20:41.255,2025-03-14 18:20:41.255,-4.0,Early,True
14,Zainab Suleiman,861,Alvan Rebichon,2025-01-27 18:20:41.255,2025-01-29 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,27390,0.027383126835164372,750.0238440151521,262.5083454053032,False,,,,,,True
1,Emeka Okafor,862,Kelci Morrison,2024-12-11 18:20:41.255,2024-12-13 18:20:41.255,Approved,Mortgage,Medium,Good,3,44000,0.04398895877134839,1935.514185939329,677.4299650787651,False,,,,,,True
15,Gbenga Adesina,863,Lannie Chat,2024-03-14 18:20:41.255,2024-03-16 18:20:41.255,Approved,Mortgage,Medium,Fair,2,26352,0.026345387307785746,694.25364633477,242.9887762171695,True,2024-03-21 18:20:41.255,2024-04-20 18:20:41.255,2024-04-16 18:20:41.255,-4.0,Early,False
16,Chika Umeh,864,Sylvan Capper,2024-03-22 18:20:41.255,2024-03-24 18:20:41.255,Approved,Personal Loan,High,Fair,2,77458,0.0774385629207069,5998.236206712115,2099.3826723492402,True,2024-03-29 18:20:41.255,2024-04-28 18:20:41.255,2024-04-24 18:20:41.255,-4.0,Early,True
7,Segun Oladipo,865,Nevin Hanfrey,2024-04-06 18:20:41.255,2024-04-08 18:20:41.255,Approved,Mortgage,Low,Fair,2,71215,0.07119712952049036,5070.3035788017205,1774.6062525806021,False,,,,,,True
8,Ngozi Okonkwo,866,Cammi Tesmond,2024-04-06 18:20:41.255,2024-04-08 18:20:41.255,Approved,Personal Loan,Medium,Excellent,4,50991,0.05097820447067786,2599.4296241643347,909.800368457517,False,,,,,,True
3,Tunde Balogun,867,Andie Bonney,2024-05-30 18:20:41.255,2024-06-01 18:20:41.255,Approved,Mortgage,Low,Fair,2,52196,0.052182902091575015,2723.7387575718494,953.3085651501473,True,2024-06-06 18:20:41.255,2024-07-06 18:20:41.255,2024-07-02 18:20:41.255,-4.0,Early,False
16,Chika Umeh,868,Nolana Rotter,2024-04-11 18:20:41.255,2024-04-13 18:20:41.255,Approved,Auto Loan,High,Fair,2,73093,0.07307465826077654,5341.245996254939,1869.4360986892286,False,,,,,,True
8,Ngozi Okonkwo,869,Charisse Thoresby,2024-06-13 18:20:41.255,2024-06-15 18:20:41.255,Approved,Mortgage,Medium,Fair,2,22674,0.022668310254126214,513.9812667020577,179.8934433457202,False,,,,,,True
11,Kemi Adebanjo,870,Bennie Llywarch,2024-06-10 18:20:41.255,2024-06-12 18:20:41.255,Approved,Personal Loan,Low,Fair,2,27899,0.027891999108223837,778.1588831203368,272.35560909211785,False,,,,,,True
7,Segun Oladipo,871,Peyton Monkeman,2025-02-18 18:20:41.255,2025-02-20 18:20:41.255,Approved,Auto Loan,High,Fair,2,46101,0.04608943155268028,2124.7688840101137,743.6691094035398,True,2025-02-25 18:20:41.255,2025-03-27 18:20:41.255,2025-03-23 18:20:41.255,-4.0,Early,True
2,Chioma Nwosu,872,Barby Charlwood,2024-11-15 18:20:41.255,2024-11-17 18:20:41.255,Approved,Mortgage,High,Good,3,75358,0.075339089888438,5677.4031358129105,1987.0910975345184,False,,,,,,True
7,Segun Oladipo,873,Devinne Tommeo,2024-07-01 18:20:41.255,2024-07-03 18:20:41.255,Approved,Mortgage,Medium,Good,3,61778,0.06176249761309911,3815.563577542037,1335.4472521397129,True,2024-07-08 18:20:41.255,2024-08-07 18:20:41.255,2024-08-03 18:20:41.255,-4.0,Early,False
13,Bola Akinwunmi,874,Rebekah Dmych,2024-07-05 18:20:41.255,2024-07-07 18:20:41.255,Approved,Mortgage,High,Good,3,36033,0.036023957986545375,1298.0512781291895,454.3179473452163,True,2024-07-12 18:20:41.255,2024-08-11 18:20:41.255,2024-08-07 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,875,Worden Fossitt,2024-07-07 18:20:41.255,2024-07-09 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,67021,0.06700418195033046,4490.687278493098,1571.7405474725842,True,2024-07-14 18:20:41.255,2024-08-13 18:20:41.255,2024-08-09 18:20:41.255,-4.0,Early,True
9,Ibrahim Danjuma,876,Kessiah Logg,2024-07-26 18:20:41.255,2024-07-28 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,6283,0.006281423362735954,39.466182988069995,13.813164045824498,True,2024-08-02 18:20:41.255,2024-09-01 18:20:41.255,2024-08-28 18:20:41.255,-4.0,Early,True
3,Tunde Balogun,877,Regen Nares,2025-01-22 18:20:41.255,2025-01-24 18:20:41.255,Approved,Personal Loan,High,Fair,2,36088,0.036078944185009565,1302.0169377486252,455.70592821201876,True,2025-01-29 18:20:41.255,2025-02-28 18:20:41.255,2025-02-24 18:20:41.255,-4.0,Early,True
1,Emeka Okafor,878,Germain De la Harpe,2024-03-14 18:20:41.255,2024-03-16 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,12457,0.01245387407760652,155.13790938474443,54.29826828466055,False,,,,,,False
9,Ibrahim Danjuma,879,Stanislaus Gottelier,2025-01-17 18:20:41.255,2025-01-19 18:20:41.255,Approved,Auto Loan,High,Excellent,4,38566,0.03855632236308686,1486.963128254808,520.4370948891827,True,2025-01-24 18:20:41.255,2025-02-23 18:20:41.255,2025-02-19 18:20:41.255,-4.0,Early,True
7,Segun Oladipo,880,Lura MacKim,2024-08-28 18:20:41.255,2024-08-30 18:20:41.255,Approved,Personal Loan,Low,Good,3,97796,0.09777145936369971,9561.657639932377,3346.5801739763315,True,2024-09-04 18:20:41.255,2024-10-04 18:20:41.255,2024-09-30 18:20:41.255,-4.0,Early,True
13,Bola Akinwunmi,881,Effie Duddy,2024-12-17 18:20:41.255,2024-12-19 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,57844,0.05782948479931537,3345.0887187315984,1170.7810515560593,False,,,,,,True
3,Tunde Balogun,882,Addia Abels,2024-06-27 18:20:41.255,2024-06-29 18:20:41.255,Approved,Mortgage,Low,Excellent,4,60185,0.0601698973557637,3621.3252723566384,1267.4638453248233,True,2024-07-04 18:20:41.255,2024-08-03 18:20:41.255,2024-07-30 18:20:41.255,-4.0,Early,True
17,Rasheed Lawal,883,Hugh Wilce,2025-02-10 18:20:41.255,2025-02-12 18:20:41.255,Approved,Mortgage,High,Good,3,60604,0.060588792213154496,3671.923163286015,1285.1731071501051,True,2025-02-17 18:20:41.255,2025-03-19 18:20:41.255,2025-03-15 18:20:41.255,-4.0,Early,True
13,Bola Akinwunmi,884,Janka Yesinin,2024-10-31 18:20:41.255,2024-11-02 18:20:41.255,Approved,Mortgage,Low,Good,3,54659,0.05464528403370754,2986.8565799984203,1045.399802999447,True,2024-11-07 18:20:41.255,2024-12-07 18:20:41.255,2024-12-03 18:20:41.255,-4.0,Early,True
10,Chinedu Opara,885,Suki Ivachyov,2024-06-02 18:20:41.255,2024-06-04 18:20:41.255,Approved,Mortgage,Medium,Excellent,4,65328,0.06531160678669654,4266.676648161311,1493.3368268564589,True,2024-06-09 18:20:41.255,2024-07-09 18:20:41.255,2024-07-05 18:20:41.255,-4.0,Early,True
6,Funke Adeyemi,886,Worthington Penwarden,2024-11-29 18:20:41.255,2024-12-01 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,21391,0.021385632206316216,457.46005852531016,160.11102048385854,False,,,,,,True
1,Emeka Okafor,887,Howard Oseland,2024-07-04 18:20:41.255,2024-07-06 18:20:41.255,Approved,Mortgage,High,Excellent,4,84091,0.08406989845548768,7069.5218310204145,2474.3326408571447,False,,,,,,True
2,Chioma Nwosu,888,Caryl Linnett,2025-02-01 18:20:41.255,2025-02-03 18:20:41.255,Approved,Mortgage,Low,Fair,2,65607,0.06559053677526941,4303.1983462151,1506.119421175285,True,2025-02-08 18:20:41.255,2025-03-10 18:20:41.255,2025-03-06 18:20:41.255,-4.0,Early,True
4,Aisha Mohammed,889,Neil Jencey,2024-03-23 18:20:41.255,2024-03-25 18:20:41.255,Approved,Auto Loan,Low,Good,3,57752,0.057737507885520734,3334.4565554045935,1167.0597943916077,True,2024-03-30 18:20:41.255,2024-04-29 18:20:41.255,2024-04-25 18:20:41.255,-4.0,Early,False
17,Rasheed Lawal,890,Didi Milne,2025-02-10 18:20:41.255,2025-02-12 18:20:41.255,Approved,Mortgage,Medium,Fair,2,91655,0.09163200036790765,8398.530993720577,2939.4858478022015,False,,,,,,True
1,Emeka Okafor,891,Clarence Silby,2024-06-06 18:20:41.255,2024-06-08 18:20:41.255,Approved,Mortgage,Low,Fair,2,25786,0.02577952933813613,664.7509435131782,232.66283022961235,True,2024-06-13 18:20:41.255,2024-07-13 18:20:41.255,2024-07-09 18:20:41.255,-4.0,Early,True
1,Emeka Okafor,892,Hestia Smetoun,2024-04-23 18:20:41.255,2024-04-25 18:20:41.255,Approved,Personal Loan,High,Good,3,29146,0.02913868618976637,849.2761476869306,297.24665169042567,True,2024-04-30 18:20:41.255,2024-05-30 18:20:41.255,2024-05-26 18:20:41.255,-4.0,Early,True
14,Zainab Suleiman,893,Neely Lundon,2024-05-11 18:20:41.255,2024-05-13 18:20:41.255,Approved,Mortgage,Low,Good,3,62630,0.0626142838147625,3921.532595318575,1372.5364083615013,True,2024-05-18 18:20:41.255,2024-06-17 18:20:41.255,2024-06-13 18:20:41.255,-4.0,Early,True
